XTSOL	p_model	p_stock	p_sorting	p_shipping	p_tpl	p_manufacturer	p_fsk18	p_priceNoTax	p_priceNoTax.1	p_priceNoTax.2	p_priceNoTax.3	p_priceNoTax.4	p_priceNoTax.5	p_tax	p_status	p_weight	p_ean	p_disc	p_opttpl	p_vpe	p_vpe_status	p_vpe_value	p_image.1	p_image.2	p_image.3	p_image.4	p_image	p_name.de	p_desc.de	p_shortdesc.de	p_meta_title.de	p_meta_desc.de	p_meta_key.de	p_keywords.de	p_url.de	p_cat.0	p_cat.1	p_cat.2	p_cat.3	p_cat.4	p_cat.5	
XTSOL	FL00005	-1	2	1	default		0	0.0000				1:10.9244	0:7.6300::1:10.9244	1	0	0.00		0.00	alisting.html	0	0	0.0000					77_0.jpg	Multi-Card-Reader 60-in-1 extern USB	<table class="syn_container1" border="0" cellspacing="0" cellpadding="0"><tr class="syn_container2"><td colspan="2" class="syn_group"></td></tr><tr class="syn_container2"><td class="syn_key">Produktbeschreibung</td><td class="syn_value">CardReader - Kartenleser - USB 2.0</td></tr><tr class="syn_container2"><td class="syn_key">Produkttyp</td><td class="syn_value">Kartenleser - extern</td></tr><tr class="syn_container2"><td class="syn_key">Unterstützte Speicherkarten</td><td class="syn_value">CompactFlash-Karte, Typ I, CompactFlash-Karte, Typ II, Memory Stick, Memory Stick PRO, Microdrive, MultiMediaCard, SD-Speicherkarte, Memory Stick Duo, Memory Stick PRO Duo, miniSD, RS-MMC, TransFlash, microSD, MultiMediaCardmicro, SDHC-Speicherkarte</td></tr><tr class="syn_container2"><td class="syn_key">Host-Schnittstelle</td><td class="syn_value">USB 2.0</td></tr></table>							Komponenten	Cardreader / Floppy					
XTSOL	MR00031	0	1	1	default		0	0.0000				1:8.4034	0:11.6800::1:13.4454	1	0	0.00		0.00	alisting.html	0	0	0.0000					78_0.jpg	Multi-Card-Reader 8,9cm (3,5") intern schwarz	<table class="syn_container1" border="0" cellspacing="0" cellpadding="0"><tr class="syn_container2"><td colspan="2" class="syn_group"></td></tr><tr class="syn_container2"><td class="syn_key">Produktbeschreibung</td><td class="syn_value">Kartenleser</td></tr><tr class="syn_container2"><td class="syn_key">Produkttyp</td><td class="syn_value">Kartenleser - intern - 75-in-1</td></tr><tr class="syn_container2"><td class="syn_key">Supported Memory Cards</td><td class="syn_value">75-in-1-Kartenleser</td></tr><tr class="syn_container2"><td class="syn_key">Host Interface</td><td class="syn_value">USB 3.0</td></tr><tr class="syn_container2"><td class="syn_key">Required Bay</td><td class="syn_value">1 x von vorne zugänglich - 8.9 cm ( 3.5" )</td></tr><tr class="syn_container2"><td class="syn_key">Farbe</td><td class="syn_value">Schwarz</td></tr></table>							Komponenten	Cardreader / Floppy					
XTSOL	78450	0	42	1	default		0	0.0000				1:80.6723	0:36.9000::1:85.7143	1	0	0.00		0.00	alisting.html	0	0	0.0000	99_1.jpg	99_2.jpg	99_3.jpg	99_4.jpg	99_0.jpg	CoolerMaster HAF 912	<table class="syn_container1" border="0" cellspacing="0" cellpadding="0"><tr class="syn_container2"><td colspan="2" class="syn_group"></td></tr><tr class="syn_container2"><td class="syn_key">Produktbeschreibung</td><td class="syn_value">Cooler Master HAF 912 Advanced - Midi Tower - ATX</td></tr><tr class="syn_container2"><td class="syn_key">Formfaktor</td><td class="syn_value">Midi Tower</td></tr><tr class="syn_container2"><td class="syn_key">Farbe</td><td class="syn_value">Schwarz</td></tr><tr class="syn_container2"><td class="syn_key">E/A-Anschlüsse</td><td class="syn_value">2 x USB <br/> 1 x microphone <br/> 1 x eSATA <br/> 1 x audio line-out <br/> 2 x USB 3.0</td></tr><tr class="syn_container2"><td class="syn_key">Supported Motherboards</td><td class="syn_value">ATX, microATX</td></tr><tr class="syn_container2"><td class="syn_key">Systemgehäuse-Merkmale</td><td class="syn_value">Kabelführungssystem</td></tr><tr class="syn_container2"><td class="syn_key">Stromversorgungsgerät</td><td class="syn_value">Ohne Netzteil</td></tr><tr class="syn_container2"><td class="syn_key">Spezifikationseinhaltung</td><td class="syn_value">EPS12V/ PS/2</td></tr><tr class="syn_container2"><td class="syn_key">Abmessungen (Breite x Tiefe x Höhe)</td><td class="syn_value">23 cm x 48 cm x 49.6 cm</td></tr><tr class="syn_container2"><td class="syn_key">Gewicht</td><td class="syn_value">8.45 kg</td></tr></table>							Komponenten	Gehäuse					
XTSOL	PCK10002	-15	2	1	product_info_tabs_pcconfig_zubehoer_generator.html		0	352.1008						1	1	0.00		0.00	product_options_pcconfig.html	0	0	0.0000					1514_0.jpg	PC-Konfigurator - INTEL Sockel 1151		<ul>    <li><strong>INTEL Kaby Lake PC-Konfigurator</strong></li>    <li>Stellen Sie hier Ihren persönlichen PC auf Basis des<strong> INTEL Sockels 1151</strong> zusammen. Das System ist freikonfigurierbar und ist somit komplett an Ihre Bedürfnisse anpassbar.</li><li><strong>Eigenschaften:</strong> sehr hohe Rechenleistung, Energieeffizient, leiser Betrieb</li><li><strong>Empfehlung für: <span style="Color:#659d1f">Gaming PCs, Multimedia PCs, Workstations</span></strong></li></ul>	PC-Konfigurator - INTEL Sockel 1151 Kaby Lake | aletoware.com	Stelle Deinen Gaming PC selbst zusammen &#10003; Kaufe Deinen Wunsch PC im Onlineshop von aletoware.com &#9733; &Uuml;ber 10 Jahre zufriedene Kunden!				PC Konfigurator						
XTSOL	AW022	0	2	1	default		0	0.0000				1:33.6134	0:36.9000::1:38.6555	1	0	0.00		0.00	alisting.html	0	0	0.0000					98_0.jpg	Thermaltake Versa H21 Window	"<table class=""syn_container1"">	<tbody>		<tr>			<th colspan=""2"">				Allgemein</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Formfaktor </span></td>			<td>				Midi Tower</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Max. Mainboard-Größe </span></td>			<td>				ATX</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Unterstützte Motherboards </span></td>			<td>				ATX, microATX</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Spezifikationseinhaltung </span></td>			<td>				PS/2</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Anzahl interner Einbauschächte </span></td>			<td>				3</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Anzahl von vorne zugänglicher Einbauschächte </span></td>			<td>				3</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Farbe </span></td>			<td>				Schwarz</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Kühlsystem </span></td>			<td>				Vorderseite : 120 x 120 x 25 mm Lüfterhalterung x 2 / Einlass &#166; Rückseite : 120 x 120 x 25 mm Lüfter x 1 / Auslass / 1000 U/min / 16 dBA</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Max. Höhe des CPU-Kühlers </span></td>			<td>				155 mm</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Maximale Länge Videokarte </span></td>			<td>				315 mm</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Systemgehäuse-Merkmale </span></td>			<td>				Seitenwand mit Fenster, Gitterfrontabdeckung, Flüssigkühlungsbohrungen, Kabelführungssystem, unterstützt Radiator (120 mm) in der Rückseite</td>		</tr>		<tr>			<th colspan=""2"">				Erweiterung / Konnektivität</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Erweiterungseinschübe </span></td>			<td>				3 (gesamt)/ 3 (frei) x von vorne zugänglich - 13.3 cm ( 5.25"" ) &#166; 3 (gesamt)/ 3 (frei) x intern - 6,4 cm/8,9 cm gemeinsam genutzt ( 2,5"" / 3,5"" gemeinsam genutzt )</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Erweiterungssteckplätze </span></td>			<td>				7</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Schnittstellen </span></td>			<td>				1 x USB 3.0 &#166; 1 x USB 2.0 &#166; 1 x Audio-Line-Out/Kopfhörer - mini-jack &#166; 1 x Mikrofon - mini-jack</td>		</tr>		<tr>			<th colspan=""2"">				Stromversorgung</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Stromversorgungsgerät </span></td>			<td>				Ohne Netzteil</td>		</tr>		<tr>			<th colspan=""2"">				Abmessungen und Gewicht</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Breite </span></td>			<td>				20.9 cm</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Tiefe </span></td>			<td>				48 cm</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Höhe </span></td>			<td>				42.9 cm</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Gewicht </span></td>			<td>				4.2 kg</td>		</tr>	</tbody></table><p>	 </p>"							Komponenten	Gehäuse					
XTSOL	KÜ00198	0	10	1	default		0	0.0000				1:31.9328	0:20.9200::1:36.9748	1	0	0.00		0.00	table_listing.html	0	0	0.0000	34_1.jpg	34_2.jpg	34_3.jpg		34_0.jpg	Alpenföhn Brocken 2	<h4><strong>Alpenföhn Brocken 2</strong></h4><p>Das mittelständische Unternehmen Alpenföhn hat mit einer markanten Werbestrategie und hervorragenden Produkten eine treue Kundenbasis begeistert. Mit dem Brocken 2 kam 2009 ein Nachfolger des Brockens auf den Markt, der den Ruf der Firma endgültig zementierte. Der Brocken 2 ist die logische Weiterentwicklung des Vorgängers. Ein 140 mm Wing Boost 2 Premium-Lüfter sorgt bei bis zu 1100 Umdrehungen für einen Volumenstrom von 109 m³/h. Der Brocken 2 wird auf ATX-Mainboards verschraubt und macht mit einem Kampfgewicht von 842 Gramm seinem Namen alle Ehre. Oder wie man im Allgäu sagen würde: Der Gipfel der Kühlleistung.</br></br></p><table class="syn_container1" border="0" cellspacing="0" cellpadding="0"><tr class="syn_container2"><td colspan="2" class="syn_group"></td></tr><tr class="syn_container2"><td class="syn_key">Produktbeschreibung</td><td class="syn_value">EKL Alpenföhn Brocken 2 - Prozessorkühler</td></tr><tr class="syn_container2"><td class="syn_key">Produkttyp</td><td class="syn_value">Prozessorkühler</td></tr><tr class="syn_container2"><td class="syn_key">Kompatibilität</td><td class="syn_value">Socket 775, Socket 1156, Socket AM2, Socket AM2+, Socket 1366, Socket AM3, Socket 1155, Socket AM3+, Socket 2011, Socket FM1, Socket 1567, Socket 1150</td></tr><tr class="syn_container2"><td class="syn_key">Lüfterdurchmesser</td><td class="syn_value">140 mm</td></tr><tr class="syn_container2"><td class="syn_key">Gebläsehöhe</td><td class="syn_value">25 mm</td></tr><tr class="syn_container2"><td class="syn_key">Lüfterlager</td><td class="syn_value">Hydrauliklager</td></tr><tr class="syn_container2"><td class="syn_key">Drehgeschwindigkeit</td><td class="syn_value">1100 U/min</td></tr><tr class="syn_container2"><td class="syn_key">Luftstrom</td><td class="syn_value">64,2 CFM</td></tr><tr class="syn_container2"><td class="syn_key">Nennspannung</td><td class="syn_value">12 V</td></tr><tr class="syn_container2"><td class="syn_key">Merkmale</td><td class="syn_value">Wing Boost Technology, Heat-Pipe Direct Contact (HDC)-Technologie, automatischer Neustart</td></tr><tr class="syn_container2"><td class="syn_key">Produktmaterial</td><td class="syn_value">Nickel</td></tr><tr class="syn_container2"><td class="syn_key">Abmessungen (Breite x Tiefe x Höhe)</td><td class="syn_value">14.6 cm x 10 cm x 16.5 cm</td></tr><tr class="syn_container2"><td class="syn_key">Gewicht</td><td class="syn_value">842 g</td></tr></table>							Komponenten	CPU Kühler					
XTSOL	0	0	1	1	product_info_tabs_zubehoer.html		0	0.0000						1	0	0.00		0.00	alisting.html	0	0	0.0000					37_0.jpg	AMD Standard Box Kühler	<p>Der AMD Standard Kühler kühlt den Prozessor ausreichend. Allerdings entwickelt dieser Kühler, unter Last, ein etwas störendes Betriebsgeräusch. Daher empfehlen wir Ihnen einen anderen Kühler zu wählen. Wir haben Ihnen im Konfigurator eine Auswahl an sehr guten Kühlern bereit gestellt.</p>							Komponenten	CPU Kühler					
XTSOL	AW012	0	68	1	default		0	0.0000				1:114.2857	1:119.3277	1	0	0.00		0.00	alisting.html	0	0	0.0000	809_1.jpg	809_2.jpg	809_3.jpg	809_4.jpg	809_0.jpg	Corsair Carbide Air 540 Cube	"<table class=""merkmalTable"">	<tbody>		<tr>			<th colspan=""2"">				Allgemein</th>		</tr>		<tr>			<td>				Formfaktor</td>			<td>				Midi Tower</td>		</tr>		<tr>			<td>				Max. Mainboard-Größe</td>			<td>				Erweitertes ATX</td>		</tr>		<tr>			<td>				Unterstützte Motherboards</td>			<td>				ATX, microATX, Mini-ITX, Extended ATX</td>		</tr>		<tr>			<td>				Spezifikationseinhaltung</td>			<td>				ATX</td>		</tr>		<tr>			<td>				Anzahl interner Einbauschächte</td>			<td>				4</td>		</tr>		<tr>			<td>				Anzahl von vorne zugänglicher Einbauschächte</td>			<td>				2</td>		</tr>		<tr>			<td>				Anzahl Hot-Swap-Einbauschächte</td>			<td>				2</td>		</tr>		<tr>			<td>				Farbe</td>			<td>				Schwarz</td>		</tr>		<tr>			<td>				Kühlsystem</td>			<td>				Vorderseite : 140 mm Lüfter x 2 / Einlass &#166; Rückseite : 140 mm Lüfter x 1 / Auslass</td>		</tr>		<tr>			<td>				Systemgehäuse-Merkmale</td>			<td>				Seitenwand mit Fenster, schraubenlose Laufwerksschächte, Frontstaubfilter, Direct Airflow Path-Design</td>		</tr>		<tr>			<th colspan=""2"">				Erweiterung / Konnektivität</th>		</tr>		<tr>			<td>				Erweiterungseinschübe</td>			<td>				4 (gesamt)/ 4 (frei) x intern - 6.4 cm ( 2.5"" ) &#166; 2 (gesamt)/ 2 (frei) x Hot-Swap - 6,4 cm/8,9 cm gemeinsam genutzt ( 2,5""/3,5"" gemeinsam genutzt ) &#166; 2 (gesamt)/ 2 (frei) x von vorne zugänglich - 13.3 cm ( 5.25"" )</td>		</tr>		<tr>			<td>				Erweiterungssteckplätze</td>			<td>				8</td>		</tr>		<tr>			<td>				Schnittstellen</td>			<td>				2 x USB 3.0 &#166; 1 x Kopfhörer - mini-jack &#166; 1 x Mikrofon - mini-jack</td>		</tr>		<tr>			<th colspan=""2"">				Stromversorgung</th>		</tr>		<tr>			<td>				Stromversorgungsgerät</td>			<td>				Ohne Netzteil</td>		</tr>		<tr>			<th colspan=""2"">				Abmessungen und Gewicht</th>		</tr>		<tr>			<td>				Breite</td>			<td>				41.5 cm</td>		</tr>		<tr>			<td>				Tiefe</td>			<td>				33.2 cm</td>		</tr>		<tr>			<td>				Höhe</td>			<td>				45.8 cm</td>		</tr>	</tbody></table><p>	 </p>"							Komponenten	Gehäuse					
XTSOL	NZ00839	-1	25	1	default		0	0.0000				1:94.1176	0:82.7500::1:99.1597	1	0	0.00		0.00	alisting.html	0	0	0.0000	64_1.jpg	64_2.jpg	64_3.jpg		64_0.jpg	750W BEQUIET Power Zone	<h4><strong>750W BeQuiet Power Zone</strong></h4><p>Die BeQuiet Power Zone Netzteile bieten erstklassige Qualität und Leistung zu einem fantastischen Preis-/ Leistungsverhältnis. Die Netzteile bestechen durch Kabelmanagement, sehr leisem Betrieb und sagenhafter Stabilität. Für High-End-Gaming PCs oder Multi-GPU Systeme sind diese Netzteile die Beste Wahl.  </br></br></p><table class="syn_container1" border="0" cellspacing="0" cellpadding="0"><tr class="syn_container2"><td colspan="2" class="syn_group"></td></tr><tr class="syn_container2"><td class="syn_key">Produktbeschreibung</td><td class="syn_value">Be quiet! Power Zone BN211 - Stromversorgung - 750 Watt</td></tr><tr class="syn_container2"><td class="syn_key">Gerätetyp</td><td class="syn_value">Stromversorgung - aktive Power Factor Correction (PFC) - intern</td></tr><tr class="syn_container2"><td class="syn_key">Spezifikationseinhaltung</td><td class="syn_value">ATX12V 2.4/ EPS12V 2.92</td></tr><tr class="syn_container2"><td class="syn_key">80-PLUS-Zertifizierung</td><td class="syn_value">80 PLUS Bronze</td></tr><tr class="syn_container2"><td class="syn_key">Gewicht</td><td class="syn_value">1.87 kg</td></tr><tr class="syn_container2"><td class="syn_key">Eingangsspannung</td><td class="syn_value">Wechselstrom 100-240 V</td></tr><tr class="syn_container2"><td class="syn_key">Ausgangsspannung</td><td class="syn_value">+3.3, +5, ±12 V</td></tr><tr class="syn_container2"><td class="syn_key">Leistungskapazität</td><td class="syn_value">750 Watt</td></tr><tr class="syn_container2"><td class="syn_key">Ausgangsstecker</td><td class="syn_value">1 x Stromversorgung: ATX, 24-polig, mit abnehmbarem 4-poligem Aufsatz <br/> 1 x 8-poliger +12V-Stromanschluss mit abnehmbarem 4-poligem Abschnitt <br/> 4 x 8-poliger PCI Express-Stromanschluss mit abnehmbarem 2-poligem Abschnitt <br/> 4 x interne Stromversorgung, 4-polig <br/> 8 x 15 PIN Serial ATA Power <br/> 4 x 8-poliger PCI Express-Stromanschluss mit abnehmbarem 2-poligem Abschnitt <br/> 1 x 4-Pin-Mini-Stromversorgungsstecker</td></tr><tr class="syn_container2"><td class="syn_key">Kühlsystem</td><td class="syn_value">135-mm-Lüfter</td></tr><tr class="syn_container2"><td class="syn_key">Zubehör im Lieferumfang</td><td class="syn_value">Kabelbinder, Rändelschrauben</td></tr><tr class="syn_container2"><td class="syn_key">Abmessungen (Breite x Tiefe x Höhe)</td><td class="syn_value">15 cm x 17.5 cm x 8.6 cm</td></tr><tr class="syn_container2"><td class="syn_key">Umweltschutzstandards</td><td class="syn_value">ENERGY STAR</td></tr><tr class="syn_container2"><td class="syn_key">Herstellergarantie</td><td class="syn_value">5 Jahre Garantie</td></tr></table>							Komponenten	Netzteile					
XTSOL	NZ00833	0	26	1	default		0	0.0000				1:126.8908	0:93.4000::1:131.9328	1	0	0.00		0.00	alisting.html	0	0	0.0000	65_1.jpg	65_2.jpg	65_3.jpg		65_0.jpg	850W BEQUIET Power Zone	<h4><strong>850W BeQuiet Power Zone</strong></h4><p>Die BeQuiet Power Zone Netzteile bieten erstklassige Qualität und Leistung zu einem fantastischen Preis-/ Leistungsverhältnis. Die Netzteile bestechen durch Kabelmanagement, sehr leisem Betrieb und sagenhafter Stabilität. Für High-End-Gaming PCs oder Multi-GPU Systeme sind diese Netzteile die Beste Wahl.  </br></br></p><table class="syn_container1" border="0" cellspacing="0" cellpadding="0"><tr class="syn_container2"><td colspan="2" class="syn_group"></td></tr><tr class="syn_container2"><td class="syn_key">Produktbeschreibung</td><td class="syn_value">Be quiet! Power Zone BN212 - Stromversorgung - 850 Watt</td></tr><tr class="syn_container2"><td class="syn_key">Gerätetyp</td><td class="syn_value">Stromversorgung - aktive Power Factor Correction (PFC) - intern</td></tr><tr class="syn_container2"><td class="syn_key">Spezifikationseinhaltung</td><td class="syn_value">ATX12V 2.4/ EPS12V 2.92</td></tr><tr class="syn_container2"><td class="syn_key">80-PLUS-Zertifizierung</td><td class="syn_value">80 PLUS Bronze</td></tr><tr class="syn_container2"><td class="syn_key">Gewicht</td><td class="syn_value">2.13 kg</td></tr><tr class="syn_container2"><td class="syn_key">Eingangsspannung</td><td class="syn_value">Wechselstrom 100-240 V</td></tr><tr class="syn_container2"><td class="syn_key">Ausgangsspannung</td><td class="syn_value">+3.3, +5, ±12 V</td></tr><tr class="syn_container2"><td class="syn_key">Leistungskapazität</td><td class="syn_value">850 Watt</td></tr><tr class="syn_container2"><td class="syn_key">Ausgangsstecker</td><td class="syn_value">1 x Stromversorgung: ATX, 24-polig, mit abnehmbarem 4-poligem Aufsatz <br/> 1 x 8-poliger +12V-Stromanschluss mit abnehmbarem 4-poligem Abschnitt <br/> 4 x 8-poliger PCI Express-Stromanschluss mit abnehmbarem 2-poligem Abschnitt <br/> 6 x interne Stromversorgung, 4-polig <br/> 9 x 15 PIN Serial ATA Power <br/> 4 x 8-poliger PCI Express-Stromanschluss mit abnehmbarem 2-poligem Abschnitt <br/> 1 x 4-Pin-Mini-Stromversorgungsstecker</td></tr><tr class="syn_container2"><td class="syn_key">Kühlsystem</td><td class="syn_value">135-mm-Lüfter</td></tr><tr class="syn_container2"><td class="syn_key">Zubehör im Lieferumfang</td><td class="syn_value">Kabelbinder, Rändelschrauben</td></tr><tr class="syn_container2"><td class="syn_key">Abmessungen (Breite x Tiefe x Höhe)</td><td class="syn_value">15 cm x 17.5 cm x 8.6 cm</td></tr><tr class="syn_container2"><td class="syn_key">Umweltschutzstandards</td><td class="syn_value">ENERGY STAR</td></tr><tr class="syn_container2"><td class="syn_key">Herstellergarantie</td><td class="syn_value">5 Jahre Garantie</td></tr></table>							Komponenten	Netzteile					
XTSOL	HD03842	0	552	1	default		0	0.0000				1:376.4706	1:391.5966	1	0	0.00		0.00	alisting.html	0	0	0.0000					802_0.jpg	8GB Gainward Phoenix GTX 1070	"<table class=""&#180;syn_container1"">	<tbody>		<tr>			<th colspan=""2"">				 </th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Gerätetyp </span></td>			<td>				Grafikkarten</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Bustyp </span></td>			<td>				PCI Express 3.0 x16</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Grafik-Engine </span></td>			<td>				NVIDIA GeForce GTX 1070</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Core Clock </span></td>			<td>				1506 MHz</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Boost-Clock </span></td>			<td>				1683 MHz</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">CUDA-Kerne </span></td>			<td>				1920</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Prozesstechnologie </span></td>			<td>				16 nm</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Max Auflösung </span></td>			<td>				4096 x 2160 bei 60 Hz</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Informationen zur max. Auflösung </span></td>			<td>				DVI: 2560 x 1600 / DisplayPort: 4096 x 2160 / HDMI: 4096 x 2160</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Schnittstellen </span></td>			<td>				DVI-D (Dual-Link) &#166; 3 x DisplayPort &#166; HDMI</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">API-Unterstützung </span></td>			<td>				OpenCL, DirectX 12, OpenGL 4.5, Vulkan</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Besonderheiten </span></td>			<td>				Dual Bios, Nvidia PhysX-Ready, Nvidia 3D Vision Surround Ready, 2.5-slot Fan Cooler, Nvidia SLI-fähig, Adaptive V-Sync, NVIDIA Adaptive Vertical Sync, 8 Phase PWM Design, UEFI BIOS, NVIDIA G-Sync-fähig, NVIDIA GameWorks, DrMOS, Nvidia GeForce GTX VR Ready, NVIDIA GPU Boost 3.0, gleichzeitige Multi-Projektion, NVIDIA Ansel, Nvidia SLI mit HB Bridge Unterstützung, Zero RPM Fan , HDCP</td>		</tr>		<tr>			<th colspan=""2"">				Speicher</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Grösse </span></td>			<td>				8 GB</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Technologie </span></td>			<td>				GDDR5 SDRAM</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Effektive Taktrate </span></td>			<td>				4 GHz</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Busbreite </span></td>			<td>				256-bit</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Bandbreite </span></td>			<td>				256 GBps</td>		</tr>		<tr>			<th colspan=""2"">				Systemanforderungen</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Erforderliches Betriebssystem </span></td>			<td>				Microsoft Windows 7 / 8 / 10</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Erforderliche Spannungsversorgung </span></td>			<td>				500 W</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Zusätzliche Anforderungen </span></td>			<td>				8-poliger PCI Express-Stromversorgungsanschluss</td>		</tr>		<tr>			<th colspan=""2"">				Verschiedenes</th>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Zubehör im Lieferumfang </span></td>			<td>				8-Pin-PCIe-Stromkabel</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Software inbegriffen </span></td>			<td>				Display drivers, Gainward Expertool II</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Tiefe </span></td>			<td>				28.5 cm</td>		</tr>		<tr>			<td>				<span class=""merkmalTitle"">Höhe </span></td>			<td>				13.3 cm</td>		</tr>	</tbody></table><p>	 </p>"							Komponenten	Grafikkarten					
